tag,count
"прикладная математика (теория вероятности, статистика)",1
Экономический анализ,1
Способность работать с большими массивами информации.,1
Arch,1
Чтение технической литературы,1
Свободное владение английским,1
SSIS,1
нейронные сети,1
Навыки работы с временными рядами,1
Навыки работы с CNN,1
Опыт реализации алгоритмов машинного обучения с нуля,1
Библиотеки Numpy и Pandas,1
C++ - Basic level,1
"Методы визуализации данных (matplotlib, seaborn)",1
Python - Advanced level,1
Ориентация на результат,1
Python 3.x,1
Знание теории вероятности и основ мат.статистики,1
перевод статей,1
Хороший математический аппарат (успешное выступление на внутривузовских олимпиадах),1
Понимание архитектуры нейронных сетей,1
Знание базовых алгоритмов машинного обучения,1
CNTK,1
теория вероятности,1
Разработка проектной документации,1
Нейрокомпьютинг,1
opencv,1
Time management,1
Ксластеризация данных,1
Разработка технических заданий,1
Arduino,1
Подготовка презентаций,1
Machine Learning Algorithms,1
XGboost,1
База данных: Oracle,1
ORM,1
Discrete Mathematics,1
Deep Neural Networks,1
Map Reduce,1
OOP,1
Data visualisation,1
Parsing,1
Higher math,1
RNN,1
Язык R,1
RapidMiner,1
"Python (библиотеки Pandas, Numpy, Scipy, Scikit-learn)",1
"Офисный пакет Microsoft (Excel, Office, PowerPoint, Project, Visio)",1
Анализ и обработка естественного языка,1
Statistica,1
openMP,1
R programming software,1
Анализ инвестиционных проектов,1
Design Patterns,1
Relational Databases,1
Various programming paradigms in particular OOP,1
Легкая обучаемость,1
Умение видеть и исправлять ошибки,1
Системное мышление,1
Актуарные расчеты,1
AnyLogic,1
MPI,1
Bizagi process modeller,1
MS Visio,1
R language,1
SAS Data Miner,1
TSQL,1
CUDA,1
Objective-C,1
Анализ логов,1
Веб-парсинг,1
Code analysis and refactoring,1
математика,1
Мат. статистика/Теория вероятности,1
Soft skills,1
Hadoop/MapReduce,1
iOS,1
Xcode,1
Навыки межличностного общения,1
Java SE,1
Pinnacle Studio,1
Data engineering,1
Яндекс.Директ,1
Организация и планирование рабочего времени,1
Iron Python,1
Solid Works,1
InterSystems Cache,1
SAS Enterprise Miner,1
SAS Enterprise Guide,1
MySQL/MariaDB/SQLite,1
TensorFlow/Keras/Theano/TFLearn,1
ScienceDirect,1
REST,1
Нейросети,1
Business-driven mindset,1
Quick learner and passionate to thrive under data science challenges,1
TRIZ(theory of the resolution of invention-related tasks),1
Team player,1
"Research, analytical and interpersonal communicational skills",1
Android SDK,1
NetBeans,1
scikit-learn/Pandas,1
Творческое мышление,1
построение математических моделей,1
базовые навыки программирования на Python,1
Busines Valuation,1
R program,1
CFA,1
Investment Banking,1
Data Munging,1
Basic machine learning,1
pycharm,1
Project management,1
Oracle 11G,1
"Python (numpy, sklearn, pandas, matplotlib и т. Д.)",1
Ведение переговоров,1
Управление персоналом,1
Медицинское оборудование,1
NN,1
Programming,1
C language,1
"MS Office (Excel, PowerPoint, Access), Power BI",1
Pycharm,1
Ananconda Navigator,1
Spyder,1
Jupyter Notebooks,1
Simulink,1
Mathtype,1
System Analysis,1
Навык программирования,1
базовые знания SQL,1
Software Development,1
User Acceptance Testing,1
scikit learn,1
json,1
jupyter,1
pip,1
conda,1
cuda,1
Black box testing,1
QA,1
"Wolfram Mathematica, SPSS, AnyLogic",1
Bug Reporting,1
Creating test cases,1
Sketch,1
data science,1
Xamarin Forms,1
Unsupervised learning,1
Python (наличие сертификата),1
Statistical Learning,1
Графовая аналитика,1
Algorithms and Data Structures,1
phpMyAdmin,1
Theory of probability,1
R Language,1
Recommender Systems,1
Apache Spark,1
Elastic Search,1
Theano,1
PHP5,1
Ajax,1
Neural network,1
Information Retrieval,1
Topic Modeling,1
Regression,1
Владение иностранными языками,1
R-Studio,1
Scilab,1
Advanced mathematics,1
умение работать в команде,1
Sympy,1
Моделирование процессов,1
Знание Deep Learning и Machine Learning,1
Autodesk 3ds Max,1
Autodesk Maya,1
Base Machine learning,1
Web-scrapping,1
Web-crawling,1
Business English,1
"Python, Tensorflow, Scikit-learn, Keras, OpenCV",1
Обработка изображений,1
Дискретная математика,1
Rstudio,1
CorelDRAW,1
Adobe Illustrator,1
Ведение клиентской базы,1
Организация обучения иностранным языкам,1
R studio,1
Web Scarping,1
Cisco,1
Keras / PyTorch,1
"критически мыслить,",1
Асинхронное программирование,1
Регресcионное тестирование,1
язык программирования Python,1
библиотеки Numpy и Pandas,1
"методы визуализации данных (matplotlib, seaborn)",1
инструменты парсинга,1
"прикладная математика (теория вероятностей, статистика, мат. анализ)",1
знание основ Git’а,1
навыки работы с bash,1
Основы веб-разработки (Django + Vue js),1
Методы оптимизации,1
Skleran,1
CV2,1
Xgboost,1
Scrum,1
Agile,1
Teamplayer,1
TelegramBotAPI,1
NLTK&Pymorphy2,1
PyQt5,1
градиентный бустинг,1
вычислительная сложность алгоритмов,1
метрики регрессии,1
метрики классификации,1
ROC-AUC,1
временные ряды,1
визуализация данных,1
Matpotlib,1
Reinforcement Learning,1
Языки программирования: Python,1
"Визуализация данных: matplotlib, seaborn, plotly",1
"Библиотеки/фреймворки: pandas, scikit-learn, NumPy, SciPy, XGBoost, CatBoost",1
"Базы данных: MySQL, PostgreSQL, MS SQL",1
Autodesk Inventor,1
Json,1
Умение работать с массивами данных,1
Знание алгоритмов машинного обучение,1
Базовая математическая подготовка,1
Spacy,1
умение работать с чужим кодом,1
natural language processing,1
Компьютерная лингвистика,1
Math,1
Django REST Framework,1
python requests,1
python beautifulsoup,1
python scikit learn,1
python pandas,1
python matplotlib,1
Django+selery+redis,1
Теоретическая физика,1
Численные методы,1
Visdom,1
Tensor,1
учебное соревнование на kaggle по ml с реальными данными,1
Clustering,1
Классические алгоритмы DS,1
Linear Algebra,1
"Scikit-learn, Keras, Pandas, Matplotlib, Seaborn, XGBoost, LightGBM, CatBoost, SQL",1
R lib Shiny,1
аналитика,1
Составление ТЗ,1
Python sklearn,1
CV,1
Probability Theory,1
"Алгоритмы CS(сортировка, поиск)",1
DeepLearning,1
numpy/scipy,1
statsmodels,1
Probability theory,1
SAS Base,1
Sass,1
взаимосвязь данных,1
матричные операции,1
TF-IDF,1
"pandas, keras, lightgmb, catboost, sklearn",1
Опыт выступлений и презентации,1
Английский – Intermediate,1
Большое желание развиваться в области Data Science,1
Unsupervised Learning,1
BS4,1
Терпиливость,1
SQL на уровне запросов,1
Web scraping,1
clickhouse,1
airflow,1
redash,1
Nginx,1
Django,1
React.js,1
Python programming,1
Typescript,1
Отзывчивость,1
Multivariable Calculus,1
TensorFLow,1
Wolfram Mathematica,1
Microsoft Visual Studio,1
MVC,1
openCV,1
Gradient Boosting,1
pymystem,1
A/B testing,1
bs4,1
Web Scraping,1
Matplotlb,1
Python for DS,1
Logistic Regression,1
Linear Regression,1
Neural Net,1
BigARTM,1
PCL,1
основы теории вероятности,1
regex,1
power bi,1
time ma,1
streamlit,1
analytical,1
sciki-learn,1
Markdown,1
Data Mining: SPSS,1
JUnit,1
ScikitLearn,1
BERT,1
U-Net,1
ResNet,1
VGG,1
Autoencoder,1
логическое мышление,1
GitLab,1
MatPlotLib,1
English,1
Нанотехнологии,1
Neptune,1
Optuna,1
Artificial intelligence,1
Creativity,1
Origin (обработка данных),1
Умение работать в команде,1
Материаловедение,1
Корпоративные финансы,1
Литография,1
Наука о данных,1
СУБД,1
Деловая этика,1
МСФО,1
Финансовый менеджмент,1
Фондовый рынок,1
Факторный анализ,1
PlotLy,1
Индивидуальное обучение,1
scikit Learn,1
GeoPandas,1
ReinforcementLearning,1
ComputerVision,1
Product Analysis,1
Руководство коллективом,1
Celery,1
Telegram,1
Dokku,1
DRF,1
DigitalOcean,1
GCP,1
Looker,1
Random Forest,1
Cross Validation,1
Js,1
Ai,1
Анализ бизнес показателей,1
R Studio,1
Go(Golang),1
Machine learning algorithm,1
Neural networks basics,1
Программирование,1
Автоматизация процессов,1
Оптимизация бизнес-процессов,1
Информационные технологии,1
"SQL (MongoDB, MySQL)",1
sqlalchemy,1
git/github,1
docker,1
DVC,1
Знания Python на уровне Junior - разработчика,1
Опыт работы в Photoshop,1
Быстро обучаюсь,1
Angular,1
Sequelize,1
mongoose,1
REST API,1
Cloud Stack,1
Data Engineering,1
Data Analytics,1
Ubuntu,1
Notepad++,1
Стратегическое мышление,1
Критическое мышление,1
Data processing,1
Разработка на Java,1
Разработка frontend,1
Разработка C#,1
Испанский язык,1
MS Power BI,1
Azure ML,1
EDA,1
Английский язык B1 чтение технической литературы,1
Основы Machine learning,1
Computer Science,1
C#: знание базового синтаксиса и основных операций,1
Redux,1
CMake,1
Assembly language,1
Администрирование серверов Linux,1
TypeScript,1
"Python: использование библиотек sklearn, NumPy, SciPy, matplotlib, NLTK, spaCy, networks",1
"Опыт работы с программами для автоматической обработки текста (FOMA, GATE, Tomita)",1
Технический перевод,1
Опыт работы с программой для дискурсивной размети (ELAN),1
Опыт работы в среде STATISTICA,1
"Опыт работы с программами для автоматической обработки звучащей речи (Speech Analyzer, Cool)",1
обучаемость,1
Регулярные выражения,1
Gretl,1
Умение работать в коллективе,1
Data Scientist,1
OpenGL,1
"numpy, pandas",1
control theory,1
reinforcement learning,1
robotics,1
MsSQL,1
Linear algebra,1
theory of probability,1
padas,1
Анализ сигналов,1
Digital Signal Processing,1
Распознавание речи,1
Дисциплинированность,1
Легкообучаемость,1
Адаптивность,1
Чувство Юмора,1
Statsmodels,1
math,1
computer vision,1
Skikit-learn,1
MATH,1
Инвестиции,1
Neural Network,1
Numerical Analysis,1
Statistical Package,1
My sql,1
Таргетинг,1
ТВ,1
Cv2,1
DL,1
Умение вести переговоры,1
Навыки разрешения спорных ситуаций,1
Тайм-менеджмент,1
Oracle Database,1
Text Mining,1
"Python, Матстатистика",1
Веб-программирование,1
Анализ изображения,1
Быстрая печать,1
С#,1
ETL,1
ArchiMate,1
lightgbm,1
Желание расти и обучаться,1
jupyter-notebook,1
Natasha,1
yargy,1
Data-Science,1
Обработка данных,1
Jinja,1
Typing skills,1
Теория вероятностей и математическая статистика,1
Многомерный анализ данных,1
Анализ текстовых данных,1
Маркетинговые коммуникации,1
Маркетинговые исследования,1
Vkontakte Api,1
Scikit,1
Data cleaning,1
Probability/Statistics,1
Финансовая математика,1
Параллельное программирование,1
Теория управления,1
8/10 средний балл,1
Assembler база,1
Веб-аналитика,1
Jquery основы,1
Lightgbm / Xgboost / Catboost,1
Matplotlib / Seaborn,1
Pandas / Numpy / Scipy,1
C++ / QT,1
Яндекс.Метрика,1
R Programming,1
